session_id,hour_in_session,operating_hours_since_overhaul,material_density,ambient_temp_C,Vibration_Engine_RMS,Vibration_Engine_Peak,Vibration_Undercarriage_RMS,Vibration_Undercarriage_Peak,Hydraulic_Pressure_Implement,Return_Pressure,Hydraulic_Oil_Temp,Engine_Coolant_Temp,Differential_Pressure_Filter,Oil_Particle_Count,Track_Slip_Ratio,Engine_Load_Factor,Fuel_Consumption_Rate,Drawbar_Pull_Force,degradation_progress,active_failure_count,dominant_failure_mode,health_state
1,119,439,2.74,27.46,1.09,2.224,1.834,3.702,221.974,14.602,69.148,80.267,0.448,75.706,6.492,37.305,27.419,158.061,0.0,0,none,normal
1,120,440,2.76,27.27,1.238,2.526,1.874,3.778,215.925,14.133,71.365,82.585,0.429,71.514,6.28,38.105,28.96,149.429,0.0,0,none,normal
1,121,441,2.79,27.24,1.217,2.584,1.867,3.883,199.342,14.793,71.648,81.464,0.425,72.762,6.551,35.705,29.253,148.732,0.0,0,none,normal
1,122,442,2.74,28.54,1.154,2.339,1.813,3.71,209.697,14.678,67.509,79.52,0.447,76.794,6.383,37.016,29.285,158.99,0.0,0,none,normal
1,123,443,2.73,30.13,1.095,2.349,1.858,3.781,202.215,14.559,72.787,82.532,0.425,71.792,6.842,38.045,28.844,158.307,0.0,0,none,normal
1,124,444,2.65,31.27,1.237,2.597,1.854,3.818,218.496,14.561,69.622,77.581,0.429,66.786,6.444,38.625,29.16,157.904,0.0,0,none,normal
1,125,445,2.54,30.14,1.136,2.256,1.808,3.353,220.07,14.549,72.027,79.924,0.437,69.126,6.674,35.837,31.199,149.515,0.0,0,none,normal
1,126,446,2.58,30.93,1.097,2.312,1.783,3.312,218.047,14.398,70.666,80.03,0.418,73.743,6.537,37.352,30.151,151.313,0.0,0,none,normal
1,127,447,2.54,30.98,1.062,2.118,1.785,3.558,207.741,14.674,75.272,81.665,0.437,67.146,6.045,38.547,28.944,151.14,0.0,0,none,normal
1,128,448,2.59,30.98,1.122,2.404,1.851,3.672,218.008,14.247,70.103,81.161,0.436,72.661,6.45,36.38,29.43,155.823,0.0,0,none,normal
1,129,449,2.65,29.62,1.079,2.248,1.814,3.713,211.634,16.045,71.042,80.865,0.442,68.805,6.12,38.051,29.469,160.172,0.0,0,none,normal
1,130,450,2.61,28.06,1.123,2.489,1.769,3.541,204.967,13.83,71.43,80.339,0.439,79.482,6.451,37.832,28.739,153.673,0.0,0,none,normal
1,131,451,2.65,28.41,1.195,2.591,1.742,3.566,223.24,14.28,67.793,80.793,0.443,81.332,6.267,39.42,28.738,162.439,0.0,0,none,normal
1,132,452,2.61,27.67,1.136,2.309,1.851,3.518,223.665,14.323,69.518,81.49,0.429,69.981,6.598,37.551,30.495,156.513,0.0,0,none,normal
1,133,453,2.51,25.92,1.175,2.317,1.787,3.573,224.061,15.71,68.239,80.268,0.422,74.612,6.056,37.4,29.083,150.106,0.0,0,none,normal
1,134,454,2.51,25.24,1.117,2.294,1.826,3.456,209.263,13.879,67.319,79.304,0.451,70.326,6.464,38.355,28.417,155.847,0.0,0,none,normal
1,135,455,2.49,23.89,1.159,2.345,1.865,3.787,226.096,14.83,66.904,80.099,0.416,72.618,6.625,36.304,29.455,160.483,0.0,0,none,normal
1,136,456,2.46,23.03,1.258,2.785,1.753,3.242,209.961,14.733,70.365,80.578,0.417,80.058,6.719,37.268,29.614,161.976,0.0,0,none,normal
1,137,457,2.57,23.75,1.137,2.388,1.812,3.674,221.788,14.78,66.45,78.385,0.436,72.064,6.244,37.27,27.55,157.959,0.0,0,none,normal
1,138,458,2.49,23.23,1.176,2.539,1.803,3.394,209.992,15.272,69.109,79.097,0.446,72.7,6.459,37.392,29.457,151.451,0.0,0,none,normal
1,139,459,2.51,23.43,1.073,2.234,1.828,3.6,212.895,15.26,68.575,81.287,0.432,70.388,6.514,38.34,30.354,150.211,0.0,0,none,normal
1,140,460,2.45,24.44,1.236,2.582,1.863,3.86,191.543,14.352,64.756,77.631,0.44,77.744,6.908,37.958,29.942,154.305,0.0,0,none,normal
1,141,461,2.5,23.54,1.13,2.372,1.753,3.538,212.114,14.704,69.132,82.442,0.411,62.216,6.014,36.866,31.698,160.365,0.0,0,none,normal
1,142,462,2.52,24.67,1.211,2.628,1.837,3.431,215.995,13.583,64.814,77.284,0.425,72.148,6.188,37.711,30.732,153.745,0.0,0,none,normal
1,143,463,2.54,26.06,1.149,2.436,1.857,3.615,211.379,14.652,70.563,79.44,0.412,73.546,7.308,38.997,30.927,153.922,0.0,0,none,normal
1,144,464,2.49,26.66,1.188,2.416,1.802,3.388,231.612,14.166,67.962,78.551,0.438,71.38,6.372,36.761,32.261,151.594,0.0,0,none,normal
1,145,465,2.45,28.51,1.191,2.624,1.803,3.362,203.471,14.497,70.099,84.672,0.415,76.748,5.878,37.57,30.245,149.428,0.0,0,none,normal
1,146,466,2.5,28.89,1.132,2.356,1.829,3.676,209.573,13.68,66.921,80.001,0.418,77.94,6.281,37.364,29.658,150.472,0.0,0,none,normal
1,147,467,2.6,29.23,1.214,2.514,1.829,3.741,207.076,14.819,70.72,80.107,0.435,68.735,5.647,37.68,30.458,152.37,0.0,0,none,normal
1,148,468,2.62,30.5,1.116,2.144,1.841,3.746,210.548,13.674,73.385,80.717,0.44,81.08,6.559,36.287,28.945,160.982,0.0,0,none,normal
1,149,469,2.57,30.97,1.197,2.562,1.838,3.765,225.41,14.679,69.082,81.692,0.429,68.696,6.717,38.99,29.603,150.279,0.0,0,none,normal
1,150,470,2.59,31.56,1.135,2.391,1.771,3.541,229.84,13.93,69.864,81.108,0.436,78.245,6.205,37.016,28.858,151.91,0.0,0,none,normal
1,151,471,2.73,31.1,1.174,2.473,1.862,3.684,210.042,14.135,72.431,81.322,0.435,74.235,6.369,38.952,29.89,147.358,0.0,0,none,normal
1,152,472,2.73,30.74,1.131,2.347,1.87,3.58,209.873,15.227,72.331,75.126,0.428,71.934,6.792,37.434,28.854,155.921,0.0,0,none,normal
1,153,473,2.81,30.02,1.158,2.391,1.83,3.596,206.315,14.918,64.454,81.339,0.42,72.266,6.001,37.591,28.819,159.689,0.0,0,none,normal
1,154,474,2.77,28.89,1.099,2.282,1.755,3.325,229.729,15.224,75.432,80.928,0.436,73.59,6.122,39.22,29.905,160.954,0.0,0,none,normal
1,155,475,2.77,27.61,1.169,2.489,1.815,3.508,227.925,15.448,71.021,82.353,0.436,74.441,6.452,39.011,29.361,153.262,0.0,0,none,normal
1,156,476,2.81,27.17,1.158,2.479,1.83,3.673,216.383,14.177,71.251,82.698,0.439,70.467,6.302,38.35,27.595,155.374,0.0,0,none,normal
1,157,477,2.83,25.76,1.127,2.351,1.772,3.528,204.108,15.415,68.482,79.63,0.433,72.884,6.446,38.91,28.061,151.502,0.0,0,none,normal
1,158,478,2.78,26.01,1.153,2.49,1.805,4.053,204.65,13.8,64.272,81.472,0.419,70.994,6.142,37.846,28.365,155.06,0.0,0,none,normal
1,159,479,2.74,24.98,1.163,2.436,1.758,3.326,218.521,15.005,70.181,77.791,0.437,69.429,6.579,38.017,28.626,153.766,0.0,0,none,normal
1,160,480,2.79,23.92,1.123,2.323,1.848,3.677,222.615,14.329,66.605,80.746,0.43,70.829,6.482,37.518,29.906,152.55,0.0,0,none,normal
1,161,481,2.86,23.36,1.149,2.427,1.831,3.453,197.886,14.091,69.113,78.241,0.426,69.658,6.71,39.112,29.713,153.18,0.0,0,none,normal
1,162,482,2.94,22.95,1.103,2.221,1.754,3.454,215.409,14.933,67.035,77.052,0.427,72.228,6.624,37.785,30.549,155.138,0.0,0,none,normal
1,163,483,3.05,22.38,1.28,2.707,1.846,3.64,235.071,15.113,67.907,78.622,0.424,75.23,6.651,40.037,30.24,151.388,0.0,0,none,normal
1,164,484,3.05,23.41,1.212,2.427,1.828,3.779,217.271,15.097,65.86,81.695,0.439,74.133,6.147,38.353,30.555,151.691,0.0,0,none,normal
1,165,485,3.04,24.23,1.17,2.382,1.852,3.638,233.735,14.715,70.311,79.817,0.417,80.66,6.736,38.636,30.098,162.237,0.0,0,none,normal
1,166,486,3.11,25.14,1.218,2.403,1.815,3.602,226.179,14.67,65.579,82.399,0.421,65.924,6.502,39.485,29.704,167.937,0.0,0,none,normal
1,167,487,3.15,26.25,1.051,2.195,1.798,3.535,209.579,14.885,74.738,78.784,0.427,75.36,6.562,38.869,30.582,146.742,0.0,0,none,normal
1,168,488,3.1,27.55,1.02,2.246,1.798,3.394,216.878,14.764,75.355,82.353,0.446,73.73,6.921,38.455,30.405,146.285,0.0,0,none,normal
1,169,489,3.04,27.62,1.135,2.374,1.806,3.518,218.018,14.893,73.844,79.361,0.44,76.58,6.366,38.594,29.868,147.764,0.0,0,none,normal
1,170,490,3.07,28.59,1.083,2.318,1.832,3.607,210.216,14.709,73.39,81.208,0.415,76.231,7.006,39.521,30.752,152.486,0.0,0,none,normal
1,171,491,3.06,30.7,1.143,2.57,1.837,3.685,209.971,15.057,70.845,81.829,0.443,73.127,7.032,38.031,27.182,157.889,0.0,0,none,normal
1,172,492,3.05,30.93,1.167,2.48,1.822,3.725,234.061,13.712,74.206,82.695,0.443,74.316,6.82,38.535,29.21,156.229,0.0,0,none,normal
1,173,493,3.11,30.63,1.205,2.471,1.814,3.594,210.344,14.527,70.783,81.869,0.419,71.087,6.303,38.783,29.195,154.13,0.0,0,none,normal
1,174,494,3.16,30.94,1.095,2.257,1.818,3.6,230.748,13.844,67.123,80.185,0.406,75.869,5.943,39.678,30.635,156.201,0.0,0,none,normal
1,175,495,3.23,30.8,1.177,2.472,1.947,3.627,216.531,14.749,75.024,83.05,0.43,67.091,6.964,38.911,31.048,149.766,0.0,0,none,normal
1,176,496,3.12,30.48,1.157,2.383,1.799,3.675,219.696,15.493,73.9,84.477,0.441,76.443,6.64,40.504,28.066,151.89,0.0,0,none,normal
1,177,497,3.14,30.11,1.174,2.425,1.809,3.517,225.543,14.34,70.719,80.22,0.446,73.626,6.381,38.671,30.89,153.152,0.0,0,none,normal
1,178,498,3.18,30.52,1.128,2.439,1.98,4.079,214.518,14.667,67.801,78.099,0.422,71.992,6.979,38.671,28.341,144.744,0.0,0,none,normal
1,179,499,3.09,28.15,1.229,2.66,1.85,3.895,225.222,15.01,68.417,81.562,0.447,72.889,6.335,38.565,28.371,146.804,0.0,0,none,normal
1,180,500,3.05,27.4,1.15,2.296,1.77,3.513,199.482,13.472,64.94,79.863,0.409,73.147,6.46,37.411,29.266,146.916,0.0,0,none,normal
1,181,501,3.01,24.95,1.25,2.56,1.866,3.579,223.294,14.314,70.848,79.486,0.427,78.276,6.739,37.584,29.183,157.024,0.0,0,none,normal
1,182,502,3.01,24.71,1.114,2.307,1.789,3.575,195.05,14.797,64.356,80.618,0.426,85.094,6.239,38.063,27.959,154.21,0.0,0,none,normal
1,183,503,3.1,24.91,1.195,2.555,1.872,3.796,217.546,13.02,69.178,78.902,0.441,78.003,6.567,39.818,30.139,156.474,0.0,0,none,normal
1,184,504,3.21,23.78,1.153,2.504,1.827,3.607,229.019,14.066,65.851,78.894,0.443,71.717,6.962,38.937,30.168,143.453,0.0,0,none,normal
1,185,505,3.17,20.5,1.138,2.584,1.815,3.548,226.376,15.198,63.004,78.209,0.439,75.925,6.681,38.418,30.537,145.267,0.0,0,none,normal
1,186,506,3.2,23.4,1.189,2.463,1.906,3.899,207.829,15.144,68.373,81.815,0.417,76.079,7.007,40.103,29.069,157.054,0.0,0,none,normal
1,187,507,3.23,24.29,1.14,2.364,1.861,3.797,209.324,14.802,67.346,79.569,0.439,70.45,6.98,40.476,29.458,138.373,0.0,0,none,normal
1,188,508,3.25,22.34,1.015,2.169,1.88,3.708,214.202,15.079,69.367,76.785,0.435,69.268,6.639,40.239,29.467,160.28,0.0,0,none,normal
1,189,509,3.27,25.08,0.994,2.044,1.857,3.469,222.955,14.715,65.357,77.656,0.414,73.485,5.921,38.273,31.163,143.708,0.0,0,none,normal
1,190,510,3.29,23.34,1.223,2.558,1.819,3.704,201.322,14.901,65.873,79.474,0.41,76.552,6.305,38.647,26.7,158.32,0.0,0,none,normal
1,191,511,3.38,26.53,1.221,2.532,1.869,3.623,221.885,14.426,63.14,78.195,0.44,68.032,6.904,41.049,28.553,149.133,0.0,0,none,normal
1,192,512,3.44,26.99,1.256,2.43,1.898,3.828,225.58,14.661,63.848,77.567,0.429,71.169,6.202,39.663,29.503,159.926,0.0,0,none,normal
1,193,513,3.38,26.63,1.155,2.434,1.848,3.718,219.247,14.254,73.789,81.34,0.418,75.724,6.568,39.056,28.426,171.558,0.0,0,none,normal
1,194,514,3.43,29.27,1.087,2.271,1.923,3.556,227.571,15.286,75.792,82.231,0.428,73.854,6.784,40.093,29.242,141.686,0.0,0,none,normal
1,195,515,3.48,30.52,1.134,2.471,1.883,3.778,224.997,15.427,71.224,80.727,0.434,78.695,7.148,40.472,29.373,158.097,0.0,0,none,normal
1,196,516,3.5,30.68,1.156,2.429,1.855,3.787,217.57,15.35,68.914,81.962,0.429,68.737,6.517,38.984,28.848,144.421,0.0,0,none,normal
1,197,517,3.56,31.21,1.102,2.228,1.859,3.813,204.242,14.376,70.518,81.933,0.415,81.991,6.51,39.875,29.561,156.869,0.0,0,none,normal
1,198,518,3.57,30.75,1.243,2.59,1.855,3.726,224.837,14.079,73.362,82.536,0.448,68.292,6.697,40.581,30.117,153.422,0.0,0,none,normal
1,199,519,3.58,29.75,1.274,2.508,1.793,3.303,214.151,15.294,69.306,82.235,0.44,66.562,6.825,38.581,29.264,155.304,0.0,0,none,normal
1,200,520,3.59,30.88,1.181,2.39,1.845,3.879,217.92,14.894,71.765,76.82,0.427,73.5,6.669,39.731,29.05,149.603,0.0,0,none,normal
1,201,521,3.47,30.88,1.155,2.472,1.855,3.771,227.492,14.777,71.112,81.063,0.427,69.713,7.016,38.42,29.334,158.553,0.0,0,none,normal
1,202,522,3.47,29.68,1.087,2.266,1.826,3.477,236.724,14.253,69.135,82.059,0.434,73.571,6.441,38.537,29.49,146.322,0.0,0,none,normal
1,203,523,3.43,26.84,1.238,2.671,1.859,3.6,222.05,14.83,67.994,79.558,0.419,73.448,6.718,38.869,27.779,160.95,0.0,0,none,normal
1,204,524,3.37,26.09,1.16,2.292,1.842,3.719,227.35,14.007,69.732,80.122,0.433,73.018,6.802,39.736,29.953,151.712,0.0,0,none,normal
1,205,525,3.45,25.46,1.14,2.378,1.878,3.859,208.277,14.944,66.249,81.187,0.417,70.741,6.56,39.128,29.052,146.506,0.0,0,none,normal
1,206,526,3.47,24.04,1.181,2.445,1.875,3.676,225.186,15.349,69.196,79.585,0.43,75.231,6.951,38.869,30.742,163.018,0.0,0,none,normal
1,207,527,3.47,24.2,1.125,2.43,1.852,3.827,222.155,15.487,66.963,82.128,0.419,72.59,6.736,39.541,30.081,153.901,0.0,0,none,normal
1,208,528,3.44,23.77,1.164,2.493,1.783,3.311,234.626,14.984,68.264,81.331,0.42,77.594,6.927,38.324,30.652,164.626,0.0,0,none,normal
1,209,529,3.46,22.28,1.079,2.31,1.924,3.688,217.29,13.845,70.684,78.708,0.446,73.072,6.747,39.874,28.499,160.918,0.0,0,none,normal
1,210,530,3.51,23.47,1.213,2.666,1.84,3.376,220.678,14.706,67.392,78.925,0.431,70.311,6.817,40.665,29.131,150.012,0.0,0,none,normal
1,211,531,3.47,23.5,1.15,2.389,1.841,3.55,233.159,15.764,70.108,74.306,0.432,67.764,6.492,39.403,28.271,153.786,0.0,0,none,normal
1,212,532,3.47,23.21,1.217,2.658,1.83,3.88,221.789,14.125,63.252,78.623,0.411,73.101,6.493,39.284,28.801,154.915,0.0,0,none,normal
1,213,533,3.52,24.07,1.145,2.329,1.825,3.95,212.113,14.566,66.908,77.084,0.425,69.238,7.081,39.936,30.733,162.77,0.0,0,none,normal
1,214,534,3.41,23.83,1.149,2.334,1.911,3.858,247.373,15.368,68.042,79.766,0.435,68.954,6.871,37.411,30.965,156.468,0.0,0,none,normal
1,215,535,3.4,25.77,1.092,2.344,1.904,3.711,211.567,14.934,73.692,80.229,0.432,75.565,6.357,39.869,28.364,155.029,0.0,0,none,normal
1,216,536,3.38,27.0,1.196,2.398,1.862,3.69,221.369,15.949,64.422,81.562,0.41,67.448,6.724,42.283,29.045,152.898,0.0,0,none,normal
1,217,537,3.37,28.14,1.109,2.37,1.837,3.743,225.359,14.199,69.665,83.151,0.432,78.681,5.932,39.173,29.422,153.693,0.0,0,none,normal
1,218,538,3.34,29.23,1.13,2.38,1.868,3.502,224.355,14.059,74.157,80.952,0.434,74.27,6.482,39.121,30.075,161.019,0.0,0,none,normal
1,219,539,3.35,29.97,1.156,2.505,1.844,3.604,219.917,15.265,68.706,85.3,0.443,73.553,6.958,39.963,27.76,153.929,0.0,0,none,normal
1,220,540,3.46,30.31,1.162,2.436,1.836,3.883,220.816,13.947,70.335,81.738,0.424,70.064,6.648,41.05,27.915,152.065,0.0,0,none,normal
1,221,541,3.44,31.04,1.065,2.241,1.859,3.562,220.178,14.491,72.081,79.19,0.409,76.399,6.719,40.367,29.98,151.083,0.0,0,none,normal
1,222,542,3.46,31.6,1.144,2.438,1.825,3.54,211.607,14.562,71.953,80.7,0.421,73.697,5.751,37.384,27.573,151.19,0.0,0,none,normal
1,223,543,3.57,30.81,1.198,2.466,1.86,3.721,244.832,15.162,75.189,80.804,0.42,71.291,6.591,40.229,29.056,146.858,0.0,0,none,normal
1,224,544,3.54,30.65,1.136,2.335,1.856,3.755,221.091,14.933,72.211,82.488,0.437,74.411,6.811,42.11,29.657,150.347,0.0,0,none,normal
1,225,545,3.64,29.72,1.144,2.436,1.878,3.662,230.011,14.847,74.055,79.454,0.404,67.782,6.875,40.429,29.907,163.009,0.0,0,none,normal
1,226,546,3.64,28.61,1.164,2.443,1.823,3.658,220.754,14.379,69.201,80.284,0.426,67.949,7.031,38.702,29.357,153.634,0.0,0,none,normal
1,227,547,3.74,28.35,1.149,2.384,1.886,3.864,221.335,15.26,68.109,80.449,0.444,69.763,6.688,40.298,29.136,158.949,0.0,0,none,normal
1,228,548,3.78,26.67,1.101,2.307,1.815,3.915,220.658,16.791,68.678,79.439,0.43,74.938,6.712,38.852,30.331,141.524,0.0,0,none,normal
1,229,549,3.8,26.2,1.154,2.539,1.831,3.643,209.853,14.975,66.109,81.52,0.439,73.696,6.35,41.349,29.779,158.379,0.0,0,none,normal
1,230,550,3.79,25.02,1.208,2.504,1.833,3.659,223.71,14.652,69.72,80.861,0.414,77.401,6.703,39.197,28.859,154.343,0.0,0,none,normal
1,231,551,3.76,23.99,1.1,2.277,1.807,3.835,220.975,13.891,67.084,81.467,0.415,70.468,6.363,40.136,29.534,152.475,0.0,0,none,normal
1,232,552,3.76,23.34,1.136,2.263,1.901,3.718,236.767,14.251,66.086,78.655,0.444,75.731,6.18,39.233,29.875,156.139,0.0,0,none,normal
1,233,553,3.81,22.83,1.083,2.271,1.814,3.435,213.503,14.482,68.757,81.173,0.431,73.307,6.431,39.636,31.193,152.555,0.0,0,none,normal
1,234,554,3.81,22.01,1.206,2.582,1.826,3.688,219.693,14.307,64.344,76.468,0.431,70.387,7.246,41.628,30.273,143.57,0.0,0,none,normal
1,235,555,3.79,23.37,1.151,2.477,1.912,3.99,216.345,14.589,69.676,76.819,0.42,75.064,6.682,40.237,30.696,160.323,0.0,0,none,normal
1,236,556,3.78,23.67,1.111,2.34,1.83,3.714,239.622,15.567,66.715,77.214,0.431,73.475,6.833,39.56,28.894,156.534,0.0,0,none,normal
1,237,557,3.84,24.68,1.161,2.507,1.849,3.684,216.952,15.277,71.257,79.651,0.419,71.492,6.616,39.094,28.98,153.627,0.0,0,none,normal
1,238,558,3.9,24.68,1.092,2.344,1.815,3.419,231.841,14.512,67.374,81.742,0.442,73.855,6.229,38.51,29.265,150.224,0.0,0,none,normal
1,239,559,3.87,27.1,1.101,2.389,1.896,3.783,235.624,13.94,71.052,79.296,0.457,73.251,7.079,39.05,29.355,147.334,0.0,0,none,normal
1,240,560,3.83,26.77,1.078,2.332,1.895,3.978,224.143,15.327,69.753,79.42,0.435,73.166,6.093,40.316,28.502,156.577,0.0,0,none,normal
1,241,561,3.85,27.51,1.099,2.417,1.891,3.596,211.986,14.571,71.526,80.101,0.424,72.255,6.606,41.211,30.747,164.314,0.0,0,none,normal
1,242,562,3.94,28.4,1.228,2.565,1.885,3.734,212.752,13.658,70.314,81.77,0.406,69.112,6.784,39.865,30.369,156.784,0.0,0,none,normal
1,243,563,4.0,28.79,1.117,2.252,1.867,3.676,235.62,14.986,65.929,80.017,0.414,73.971,6.889,42.1,29.195,148.194,0.0,0,none,normal
1,244,564,3.93,31.38,1.18,2.528,1.838,3.573,213.748,15.157,74.009,80.687,0.445,70.881,6.571,39.698,30.13,156.887,0.0,0,none,normal
1,245,565,3.92,31.69,1.111,2.389,1.824,3.684,230.224,13.277,71.279,79.316,0.42,70.115,6.217,40.142,29.717,155.303,0.0,0,none,normal
1,246,566,3.86,31.36,1.196,2.63,1.916,3.901,227.021,14.149,73.425,80.611,0.427,72.86,6.532,39.212,30.208,160.215,0.0,0,none,normal
1,247,567,3.85,30.33,1.101,2.402,1.892,3.85,229.532,14.538,72.688,83.436,0.437,76.292,6.545,41.217,28.17,158.748,0.0,0,none,normal
1,248,568,3.94,31.55,1.158,2.573,1.83,3.518,231.207,14.998,69.425,81.859,0.445,74.361,6.558,42.492,29.353,139.151,0.0,0,none,normal
1,249,569,3.86,29.62,1.159,2.478,1.86,3.476,216.484,14.317,68.214,79.795,0.428,71.837,7.088,38.532,29.44,158.44,0.0,0,none,normal
1,250,570,3.77,28.84,1.279,2.705,1.842,3.723,215.375,14.145,71.912,83.083,0.426,71.696,6.38,39.745,30.113,149.626,0.0,0,none,normal
1,251,571,3.72,28.9,1.189,2.394,1.803,3.534,231.874,14.994,69.474,79.858,0.431,75.947,6.844,41.226,28.877,147.189,0.0,0,none,normal
1,252,572,3.74,27.4,1.124,2.383,1.862,3.998,218.597,14.343,71.963,82.963,0.424,65.268,6.803,38.609,27.03,154.029,0.0,0,none,normal
1,253,573,3.77,27.29,1.192,2.462,1.837,3.951,197.686,14.893,69.075,82.9,0.425,76.515,7.064,40.647,28.43,157.437,0.0,0,none,normal
1,254,574,3.8,25.15,1.269,2.682,1.814,3.917,231.831,13.993,71.136,79.874,0.434,67.108,6.726,41.338,29.437,146.194,0.0,0,none,normal
1,255,575,3.86,23.93,1.069,2.25,1.793,3.45,215.488,13.861,69.074,76.791,0.432,68.723,7.033,40.349,29.56,159.332,0.0,0,none,normal
1,256,576,3.77,23.17,1.111,2.366,1.785,3.652,229.748,15.01,68.389,83.171,0.451,71.897,6.706,40.614,31.159,159.354,0.0,0,none,normal
1,257,577,3.83,22.03,1.143,2.394,1.841,3.81,239.552,14.736,66.243,79.511,0.435,81.35,6.913,41.937,30.072,155.604,0.0,0,none,normal
1,258,578,3.81,22.83,1.134,2.448,1.853,3.819,225.642,15.101,68.099,78.517,0.441,79.614,6.3,42.084,29.578,150.505,0.0,0,none,normal
1,259,579,3.85,23.82,1.138,2.195,1.819,3.587,235.774,14.308,70.939,81.048,0.42,76.195,5.951,40.194,29.465,150.007,0.0,0,none,normal
1,260,580,3.78,23.9,1.087,2.295,1.885,3.963,226.747,14.165,67.868,80.626,0.435,74.963,6.882,39.586,30.587,160.851,0.0,0,none,normal
1,261,581,3.78,24.18,1.23,2.677,1.853,3.706,241.071,15.339,69.458,81.779,0.423,67.15,6.899,39.207,28.915,146.861,0.0,0,none,normal
1,262,582,3.79,24.4,1.08,2.396,1.882,3.783,214.704,13.769,68.347,78.392,0.434,74.26,6.917,41.091,29.359,161.106,0.0,0,none,normal
1,263,583,3.86,26.1,1.145,2.458,1.85,3.473,225.751,15.28,69.31,80.622,0.437,71.773,6.617,38.914,28.422,154.515,0.0,0,none,normal
1,264,584,3.77,27.61,1.211,2.672,1.82,3.734,231.849,15.317,74.069,78.411,0.431,70.832,7.229,39.839,30.898,154.634,0.0,0,none,normal
1,265,585,3.77,28.29,1.154,2.436,1.861,3.682,223.239,15.067,73.061,81.902,0.453,74.253,6.618,40.19,29.885,145.75,0.0,0,none,normal
1,266,586,3.71,29.1,1.104,2.318,1.797,3.661,236.139,14.223,70.55,80.92,0.444,72.049,6.879,39.478,28.799,154.178,0.0,0,none,normal
1,267,587,3.74,29.35,1.084,2.313,1.878,3.792,220.573,14.153,71.011,81.537,0.442,76.769,6.94,40.299,29.384,158.452,0.0,0,none,normal
1,268,588,3.78,30.98,1.144,2.401,1.814,3.654,245.902,14.484,69.364,81.263,0.438,66.89,7.304,42.623,30.0,147.831,0.0,0,none,normal
1,269,589,3.85,28.98,1.116,2.288,1.9,3.792,247.057,13.893,69.848,80.479,0.447,73.972,6.682,40.136,29.25,158.169,0.0,0,none,normal
1,270,590,3.82,31.23,1.167,2.412,1.842,3.8,228.386,14.092,72.166,80.076,0.443,70.612,6.569,39.768,28.97,155.817,0.0091,0,none,normal
1,271,591,3.88,32.41,1.082,2.195,1.907,3.783,231.516,14.988,74.186,83.455,0.503,72.265,6.315,41.298,28.851,151.925,0.0188,0,none,normal
1,272,592,3.95,29.56,1.199,2.557,1.812,3.412,238.559,15.012,72.667,83.878,0.509,74.78,7.295,40.687,29.832,160.437,0.0293,0,none,normal
1,273,593,3.86,29.68,1.162,2.441,1.828,3.74,213.958,14.104,67.974,80.302,0.548,69.773,6.916,41.682,29.144,143.271,0.0405,0,none,normal
1,274,594,3.89,29.0,1.166,2.422,1.877,3.632,212.965,15.074,73.139,82.128,0.599,74.286,6.934,40.498,29.049,157.452,0.0526,0,none,normal
1,275,595,3.95,27.76,1.232,2.543,1.914,3.626,239.176,14.979,69.906,81.589,0.649,72.96,7.788,40.197,28.178,164.655,0.0655,0,none,normal
1,276,596,3.93,27.62,1.133,2.414,1.936,3.713,229.187,15.588,67.621,80.849,0.657,71.381,6.903,38.653,29.574,163.617,0.0794,0,none,normal
1,277,597,3.87,26.25,1.117,2.401,1.861,3.764,223.627,15.101,73.034,77.778,0.711,72.05,6.375,38.686,29.318,157.604,0.0943,0,none,normal
1,278,598,3.92,25.09,1.127,2.286,1.943,3.871,226.428,15.404,72.91,77.901,0.77,73.163,6.735,38.574,29.18,153.94,0.1102,1,filter_clogging,degrading
1,279,599,3.85,24.65,1.146,2.313,1.845,3.376,201.887,15.117,69.774,78.758,0.818,71.004,6.474,40.623,29.693,151.897,0.1274,1,filter_clogging,degrading
1,280,600,3.84,23.55,1.151,2.486,1.907,3.756,223.795,15.434,70.503,76.117,0.895,73.733,6.654,38.892,30.235,153.706,0.1458,1,filter_clogging,degrading
1,281,601,3.84,25.04,1.112,2.238,1.816,3.801,218.146,14.212,71.466,82.898,1.01,72.728,6.652,41.459,30.19,158.374,0.1655,1,filter_clogging,degrading
1,282,602,3.88,23.09,1.049,2.238,1.878,3.688,235.206,14.903,72.274,80.551,1.013,71.555,6.603,40.335,30.043,151.031,0.1867,1,filter_clogging,degrading
1,283,603,3.84,23.25,1.126,2.479,1.753,3.483,235.687,14.995,70.809,79.991,1.055,79.306,6.341,39.996,29.26,159.568,0.2094,1,filter_clogging,degrading
1,284,604,3.81,22.51,1.175,2.587,1.807,3.764,231.185,14.929,65.439,76.066,1.115,75.17,7.271,39.332,28.938,167.041,0.2337,1,filter_clogging,degrading
1,285,605,3.81,23.85,1.163,2.496,1.878,3.875,229.418,15.368,74.656,77.195,1.219,72.36,6.865,40.781,28.467,154.947,0.2599,1,filter_clogging,degrading
1,286,606,3.87,25.69,1.219,2.615,1.8,3.747,210.908,15.533,73.289,81.085,1.287,74.221,6.714,39.491,28.912,148.03,0.2879,1,filter_clogging,degrading
